SK_ID_CURR,TARGET
100747,0.253606241929367
100751,0.488371091822722
100752,0.180539520461117
100753,0.500750691043862
100754,0.452410364432332
100760,0.150994454900222
100762,0.303484868043786
100763,0.333360615296773
100765,0.171546948820659
100770,0.40891327253646
100772,0.176123848280537
100777,0.126494154920539
100791,0.184297009248606
100792,0.091423839859652
100797,0.093939434864414
100823,0.157438900816085
100826,0.150908972461746
100830,0.24015945396561
100836,0.480925973246336
100872,0.178984554309586
100910,0.211780718172307
100913,0.367685077750425
100918,0.152586399098178
100931,0.110491056079394
100952,0.158379584293071
100953,0.15372428301314
100965,0.536248202275165
100970,0.190752906068009
100982,0.456048789619656
100983,0.471590794162106
100984,0.239357408343523
100987,0.228723995390066
100997,0.187621434970732
100998,0.471364478778008
101002,0.19595161393665
101005,0.409300335464857
101008,0.493551211074014
101020,0.224735220383873
101021,0.146691071862984
101024,0.224571691968008
101025,0.445085276709671
101026,0.107297249403516
101031,0.101850343921544
101041,0.176540786904625
101051,0.103226145780909
101055,0.267793190939748
101056,0.610102547558594
101057,0.172062481365657
101064,0.228589678861388
101079,0.273445580602343
101087,0.134000580441279
101090,0.185966397080386
101092,0.225675125530761
101097,0.307755725213363
101099,0.110542104481752
101107,0.306457975288841
101118,0.210178484001877
101125,0.317030876320259
101126,0.154950099403011
101128,0.112420178487687
101136,0.331629856824934
101140,0.293407290623184
101149,0.252066059073497
101160,0.308658153204302
101169,0.326948880383174
101181,0.236105322011553
101186,0.13442954799153
101190,0.270035237445744
101193,0.431806761557445
101194,0.342037500404215
101198,0.432881409322096
101200,0.216812392073023
101204,0.1515341815196
101211,0.191516686938859
101213,0.294730595634568
101223,0.255225010714614
101225,0.462428006501729
101237,0.270156795404137
101243,0.262452939674439
101244,0.255675889456998
101258,0.143099986892429
101259,0.453724908324045
101268,0.325444392262391
101269,0.161738531401617
101271,0.214726261308445
101279,0.179063461622814
101281,0.230603298335533
101287,0.112200770297029
101292,0.197797030838863
101294,0.205645904469853
101296,0.332859695278657
101297,0.135234206280101
101299,0.178524624343944
101301,0.25654662412348
101305,0.295450166520467
101308,0.267578357290737
101318,0.104722929032024
101327,0.63337858682969
101329,0.053581883805088
101332,0.235542453598735
101337,0.194517530840743
101343,0.159234302933897
101345,0.204345792021767
101346,0.096660119006255
101353,0.140132428286183
101354,0.377107210769116
101355,0.394736103450858
101356,0.172665625282335
101362,0.246329254056891
101363,0.608382373430007
101365,0.152051585233022
101366,0.212197352475828
101367,0.401937439935764
101368,0.143397255074135
101374,0.545381488242915
101380,0.122592002741529
101383,0.144162120038571
101398,0.178324829292856
101399,0.490708287842533
101401,0.351189168947194
101412,0.172970744554414
101426,0.238400548783689
101427,0.596943527288828
101428,0.312267025442955
101429,0.315869763637199
101434,0.125916466824944
101440,0.287280480917793
101448,0.31919571437341
101449,0.199629828206357
101465,0.224664622413463
101467,0.216291177058224
101472,0.256552983507162
101478,0.336668020388288
101497,0.237739118918665
101504,0.200113387762118
101547,0.153374190447834
101548,0.364240459899805
101555,0.260470221721408
101570,0.11553903547783
101572,0.186787286799403
101578,0.231306551378858
101580,0.464448320042116
101588,0.331775120313792
101602,0.196853267505019
101610,0.37060476219481
101614,0.199863680966316
101616,0.22408064264018
101643,0.420569515390096
101644,0.157219179532302
101649,0.193664434733261
101650,0.195406511290778
101665,0.131006143978889
101667,0.360087942057099
101669,0.245775946638208
101674,0.261709378633002
101675,0.077628505435102
101678,0.285993144766508
101682,0.288888510561035
101686,0.173714343874202
101697,0.608393432928302
101700,0.507678459055525
101711,0.111158435695766
101714,0.24889486353167
101715,0.572055821605724
101728,0.144190499566747
101732,0.247711309017017
101757,0.334992522726314
101758,0.241119100552674
101759,0.260138195045122
101762,0.139107429563005
101764,0.17533677639544
101780,0.462891208224701
101784,0.075741892318813
101789,0.156081105760464
101816,0.201832334014719
101819,0.173233264312381
101827,0.093753880757575
101863,0.300912639421041
101867,0.222576547241139
101870,0.103117723243797
101873,0.37157710721532
101878,0.359866911976677
101879,0.189887266052366
101880,0.14038820782517
101887,0.215069843476583
101897,0.113131909237934
101901,0.342607274416341
101903,0.539641656471523
101920,0.193445751800978
101921,0.197553654801372
101922,0.218606676417017
101961,0.497532767407824
101962,0.156155056799862
101971,0.211002344160503
101976,0.484424126866902
102002,0.395293807430751
102005,0.072708602938447
102007,0.448311062640348
102017,0.136670675682291
102019,0.37436806061187
102029,0.089516596797913
102051,0.445374251169262
102052,0.098258714855825
102054,0.146776606613082
102062,0.205861622015228
102067,0.407190725036205
102068,0.328088467992213
102070,0.238554877071522
102090,0.218232332213884
102092,0.2414152598453
102099,0.351279780711959
102100,0.243888180899105
102112,0.345079131712502
102113,0.159820693952444
102122,0.346191314684405
102123,0.163641140187326
102125,0.209823720924298
102126,0.530424013493283
102146,0.138391325815281
102147,0.300974339529634
102151,0.240622518554414
102158,0.423989481949111
102159,0.146936162925915
102162,0.241870207045353
102165,0.144057902909331
102166,0.086914707561796
102174,0.106042487049267
102193,0.430191797946618
102198,0.169559211809987
102205,0.404848444918055
102206,0.084521374006722
102218,0.10738439659946
102221,0.153204347378437
102230,0.325354192807395
102238,0.198494673289524
102248,0.170858749758282
102252,0.423445102089529
102259,0.29737648333222
102262,0.333143585259033
102273,0.268990996064802
102286,0.373126575199983
102293,0.064902279446427
102294,0.245908262202862
102296,0.351810349195037
102298,0.376450600609108
102303,0.152208094906825
102309,0.178433690967057
102315,0.212925851365126
102340,0.302507965605993
102342,0.279856892979096
102344,0.138936751767921
102346,0.24652469912954
102347,0.104921179875816
102374,0.218062166814535
102380,0.19378332352925
102387,0.212993422374592
102393,0.215460263095239
102403,0.109065021771566
102413,0.16238704621048
102414,0.148768107719621
102415,0.153260358904024
102416,0.271628177037976
102439,0.235170690409588
102441,0.201790947243602
102443,0.10675998648232
102444,0.263630742911244
102445,0.411432939606332
102448,0.230534803449865
102449,0.193471527082671
102450,0.419769178149424
102456,0.107607043250578
102458,0.310959301815909
102459,0.305676243795128
102465,0.242098080772543
102470,0.488695583939193
102471,0.150026036487355
102475,0.22147707359459
102476,0.363212449868219
102506,0.273871045327012
102509,0.138056653894254
102519,0.166394878323189
102522,0.214142119955146
102545,0.170416128816241
102549,0.250836416151537
102562,0.087198909622619
102563,0.093681664908098
102568,0.421474395574865
102582,0.211093856746013
102592,0.174196551803859
102597,0.335479727565609
102605,0.226242552083925
102614,0.136137204285581
102617,0.290633632913039
102634,0.303715088277322
102652,0.186936780793677
102655,0.101186863974868
102671,0.277183789135122
102694,0.438014009243662
102701,0.215152332944943
102703,0.081276055515706
102704,0.103699805358441
102713,0.126956184612786
102720,0.279567119499845
102731,0.110586005160148
102733,0.255375695157054
102749,0.113563851652781
102755,0.260658735148389
102763,0.165526561702972
102770,0.240153004183281
102772,0.266253971200968
102799,0.432931011588191
102838,0.069354109550154
102854,0.147431944857193
102862,0.422362561976845
102863,0.100966477704386
102867,0.151886190144733
102868,0.150554495725749
102878,0.250631512972172
102887,0.194177434453632
102898,0.470823484858107
102904,0.240077012554351
102912,0.161492830201743
102919,0.106598408928393
102927,0.272903899334852
102932,0.237431954805429
102933,0.235572103703508
102935,0.118728830510835
102958,0.112279477721828
102969,0.417398268304791
102971,0.119311683018523
102975,0.268662000732584
102979,0.254250625548592
102982,0.117154480378621
102987,0.514489106139125
102989,0.194961855774891
102995,0.244641230590927
102996,0.136410814815776
103000,0.201864440102491
103001,0.263764805585681
103004,0.147756022721046
103010,0.16250873897238
103025,0.491045380865192
103029,0.143763481021858
103046,0.225873767916995
103056,0.109836437528153
103062,0.303013029558861
103078,0.113695899386961
103083,0.159023305791728
103092,0.181207350143765
103096,0.232945523381346
103097,0.390550178100742
103102,0.451040300211514
103112,0.315648590464515
103132,0.178974042771411
103144,0.278737916630258
103145,0.334437137992895
103146,0.115639432820715
103147,0.277627509232799
103158,0.151928210976208
103171,0.270994118078367
103173,0.202278852728306
103184,0.11517539168004
103195,0.396038085530389
103196,0.247875116525483
103206,0.178971288368047
103230,0.347377036463384
103231,0.542828437433524
103232,0.17219101717661
103239,0.325076502235387
103240,0.370503913658552
103243,0.105628510750335
103252,0.344494971252884
103258,0.193794441421069
103259,0.378267732318032
103279,0.136191859221905
103280,0.133296237909309
103286,0.235328379541855
103287,0.422545492970697
103290,0.133131072421689
103298,0.190418940456065
103315,0.131995653009634
103319,0.165482647544362
103334,0.430870145999016
103336,0.298881496956775
103345,0.182073232665911
103368,0.16216788547573
103371,0.356841597800903
103377,0.167258675703063
103398,0.133837879684258
103404,0.294460072085917
103408,0.493769394068812
103410,0.282260804906946
103418,0.144925924619225
103420,0.381272305834781
103432,0.297371552040346
103433,0.149449261760292
103436,0.096536029804841
103440,0.165660862253383
103453,0.235791112594884
103459,0.252066496181613
103460,0.154435967741834
103461,0.109884101307265
103462,0.141192528189067
103473,0.40122391171153
103474,0.108722568572733
103475,0.606610193022229
103478,0.369174940031978
103480,0.169179183544491
103484,0.203569023499904
103494,0.409287503643648
103513,0.342050702917373
103515,0.181012452431076
103516,0.414099063745724
103525,0.435141775176944
103541,0.434266442439681
103544,0.062026517911823
103562,0.622042739169337
103570,0.565360884116732
103572,0.284435376236221
103574,0.101688639853833
103575,0.187131571946267
103591,0.26413060253346
103594,0.077472856197745
103609,0.226808416653346
103613,0.346832531464873
103614,0.195082463691392
103615,0.140499423066479
103624,0.18062440694184
103625,0.524181583684174
103628,0.497044564458489
103629,0.13635896756104
103647,0.313649149296346
103648,0.311797605457501
103651,0.234653645604957
103658,0.185028480220927
103668,0.282324622938753
103669,0.216610551906701
103676,0.254685641536624
103682,0.204134373537745
103683,0.207928219890343
103689,0.173807112773516
103725,0.309467590859886
103733,0.305006635486554
103744,0.245358412078345
103762,0.280147182807752
103771,0.381474195111018
103773,0.059722416788259
103783,0.222019981391683
103784,0.234549158155527
103808,0.065007715417205
103812,0.213448403720676
103813,0.588587527472728
103814,0.249778180380763
103818,0.3748048600058
103824,0.201919447364153
103828,0.084110081090896
103830,0.382297672926252
103840,0.099604947733943
103842,0.320046073398285
103847,0.449543692981393
103848,0.288863185002948
103851,0.172687299402728
103854,0.436469507413142
103857,0.401953888974495
103861,0.184172610588485
103862,0.242171450678456
103865,0.189464813360728
103870,0.118357977373012
103876,0.132174391907924
103891,0.40606958738609
103908,0.381953321373844
103914,0.347500520071625
103918,0.208973268161505
103940,0.136591126896198
103963,0.335917612091624
103966,0.248664414841603
103971,0.317667663447368
103980,0.316981387073752
103984,0.269055993257893
103985,0.168760721397017
103998,0.576654379991363
104019,0.086166242600981
104026,0.202785916927989
104035,0.317701085816512
104044,0.295881295073909
104045,0.209858770324841
104047,0.285168741782789
104051,0.094220259569769
104058,0.236787355224116
104063,0.088437412244545
104066,0.397752553340945
104087,0.197804835306226
104089,0.25993608072206
104095,0.24089254719044
104098,0.345686675828323
104104,0.197828483957752
104110,0.63707513666037
104120,0.357702167827963
104122,0.196714696810691
104131,0.147694623637607
104132,0.329259984012469
104135,0.08708684653731
104136,0.127093936792029
104149,0.331187645794515
104150,0.231475875643655
104156,0.583214189056524
104165,0.313062230968035
104175,0.140390453715982
104179,0.1811402544917
104184,0.260967578173118
104206,0.208475471572539
104216,0.564390908103458
104230,0.352481820201665
104257,0.237624116358037
104272,0.272183950075207
104273,0.23932141865389
104278,0.13411733054226
104294,0.277635322256249
104295,0.217774404304585
104297,0.228973262907796
104298,0.287000890877494
104308,0.205647196169116
104318,0.167154274975902
104319,0.268030705155109
104320,0.310230949888907
104327,0.271252068789065
104334,0.190796793649176
104344,0.183883634976292
104350,0.119009568186974
104351,0.42076808077386
104354,0.168630013488003
104369,0.28449213402519
104376,0.231845105193237
104381,0.173756752368551
104384,0.195944070036888
104391,0.162456360120824
104394,0.095701480220224
104398,0.448514622817053
104402,0.10987084617882
104408,0.18649640440929
104409,0.103394356571096
104410,0.621469748114249
104412,0.214331643852547
104417,0.268281692691708
104424,0.260961442648111
104426,0.14471213009749
104435,0.210517919788581
104445,0.142284864849393
104458,0.128924272783491
104460,0.182648217061582
104466,0.129762368228173
104472,0.228064685104395
104473,0.196270906072099
104479,0.141795115355981
104480,0.141972668387316
104482,0.253351361219075
104499,0.149392295963956
104501,0.142374879394182
104502,0.143559115375127
104506,0.234221997985893
104510,0.069890312969753
104512,0.232707988396949
104520,0.411927138736978
104528,0.143558634044075
104529,0.118284320138938
104541,0.18388842918174
104578,0.145246636155558
104584,0.387669428770604
104588,0.306243090929197
104602,0.444587981947611
104610,0.157974364576799
104611,0.585611521012137
104618,0.257616909380611
104620,0.106486254025604
104622,0.18264413244465
104624,0.129382940409744
104625,0.307876857611052
104634,0.436409743773469
104639,0.186198938178484
104646,0.11781398692446
104647,0.285341038739785
104652,0.214489962433242
104670,0.268302269479898
104677,0.083266983891024
104685,0.364611373333515
104691,0.178641365002256
104696,0.278342241728719
104699,0.130638096914886
104712,0.320246514181295
104714,0.205365412099362
104717,0.192898319221714
104718,0.089575227023657
104740,0.322234884850722
104741,0.143082622952297
104743,0.127911761058092
104744,0.115587835346045
104747,0.237316543626122
104767,0.19035963982592
104772,0.560917026174234
104776,0.529569955335425
104779,0.161083777217608
104814,0.136277246024946
104815,0.249967015239317
104830,0.284428514371165
104831,0.360412687235542
104833,0.22828029782943
104839,0.155423288176647
104840,0.193929227927383
104860,0.263440279700724
104861,0.188941963783844
104866,0.247495534431919
104870,0.119233759887338
104877,0.197511402813627
104878,0.079139173961003
104879,0.168440035523054
104880,0.335339432783728
104899,0.157276578149221
104906,0.209849487563644
104907,0.248221628626756
104913,0.359778676376065
104916,0.344332989580024
104921,0.217836126369153
104930,0.181396275481156
104931,0.612445982568075
104936,0.193432032662216
104937,0.132056885734191
104942,0.113923790278663
104943,0.26222371125296
104969,0.300868731507905
104972,0.351949054333702
104988,0.223961246588368
105013,0.07572390631583
105015,0.179092096739495
105019,0.186931023727703
105027,0.198174190270962
105030,0.218103969789334
105035,0.607588075134761
105041,0.142393852617435
105051,0.575001378593709
105056,0.221254607465107
105067,0.686745892341614
105071,0.137634637391018
105072,0.108990566893777
105074,0.357594548157667
105091,0.215055354168879
105101,0.187184901628597
105103,0.23111090602866
105134,0.172132525289498
105139,0.102791924008012
105142,0.222051542658206
105146,0.237216523847964
105163,0.207834620552193
105168,0.277672760739121
105172,0.200610808004892
105176,0.556730646653552
105195,0.189293691202844
105196,0.327037905451226
105197,0.089184238657809
105203,0.256372570805953
105223,0.331339419155449
105227,0.387731555885742
105228,0.090923476713554
105230,0.317443375451266
105231,0.304312126006522
105239,0.15332128905189
105242,0.397051920926443
105244,0.159484805748357
105245,0.193049448148324
105248,0.210110078246225
105249,0.131102550513188
105266,0.330371641491033
105271,0.434450665791354
105276,0.093948469360832
105282,0.163108323456441
105292,0.367797745448919
105297,0.115896203022787
105332,0.278546123083826
105333,0.246042735200873
105343,0.192770920647078
105344,0.173320038421304
105345,0.28869924926703
105357,0.186947410254258
105359,0.309246609196443
105366,0.20638100714636
105367,0.185328622592153
105370,0.148041832669087
105377,0.268566242987252
105390,0.264202957931496
105399,0.070440207779988
105403,0.399818762227342
105404,0.245031667513158
105414,0.117562883664931
105417,0.276727222952833
105425,0.434078503020132
105452,0.287808581891956
105454,0.299273342107674
105456,0.296682296671745
105470,0.124177669904376
105471,0.197778927844103
105483,0.345905363960987
105493,0.374459705433183
105508,0.258410100187364
105514,0.212882538491268
105515,0.111726953276472
105528,0.56843006334385
105529,0.175018489415909
105531,0.118269460005967
105532,0.213061767349025
105558,0.119489513892843
105574,0.122725951369524
105578,0.101291421758907
105584,0.534783738322231
105595,0.246193285430051
105617,0.30099664538835
105618,0.289292257863977
105621,0.132570668081309
105625,0.293658889818356
105629,0.185360543292618
105630,0.107975068190265
105634,0.117695252262365
105635,0.065274282067703
105641,0.214700284825842
105647,0.240802345444851
105648,0.25457658030566
105655,0.188507755607857
105657,0.082836008918906
105672,0.32793709984983
105678,0.399085855558105
105682,0.3774402990619
105691,0.20975523604457
105692,0.175420522316312
105706,0.107666490298625
105712,0.175409289134379
105720,0.188200768451532
105734,0.148020015985181
105735,0.10202204514423
105736,0.345843268346684
105737,0.124130212465454
105738,0.235779252499733
105740,0.579348949615431
105744,0.355911921537666
105747,0.173577952785698
105749,0.377415937935388
105754,0.13968510866653
105758,0.174888518652194
105760,0.188637653714799
105767,0.456189618936889
105784,0.38695001319375
105791,0.129808465638571
105802,0.299771725338464
105807,0.386522836739349
105809,0.305654602700539
105816,0.151872107141037
105817,0.157089988221101
105824,0.190448606757404
105832,0.229588181095749
105856,0.175322120337153
105865,0.147030024788185
105899,0.479208593812862
105906,0.14710792815299
105916,0.193547183444195
105923,0.20364988078787
105937,0.330041553643803
105965,0.201412145880888
105966,0.2540898757796
105968,0.248590513776496
105973,0.198636718908122
105976,0.454453553520732
105978,0.301907443277922
105979,0.088454151519832
105991,0.254446797260268
105998,0.262753613467494
105999,0.173538652642604
106000,0.426484550221179
106001,0.202224247130584
106010,0.333408334219707
106011,0.180341866554829
106013,0.392760954784516
106015,0.114413663955021
106026,0.117044386240963
106032,0.135802353814591
106035,0.507828020062526
106040,0.191464213140238
106041,0.407721862245963
106044,0.103179358911999
106053,0.393041617740301
106054,0.093087652563249
106065,0.317887319294477
106081,0.155088807985724
106083,0.299201726302499
106087,0.123397865729619
106090,0.358282072408299
106101,0.18045038174249
106102,0.246678722962236
106109,0.352768736521422
106116,0.377029158389474
106150,0.096710804341647
106155,0.339128141978909
106166,0.070573978021109
106176,0.454002467423985
106189,0.170688686882814
106199,0.203452337610811
106205,0.303425848192767
106206,0.388659702464378
106211,0.188860263217269
106214,0.269673893562634
106216,0.185473767548888
106217,0.201643490302677
106225,0.208715621612094
106249,0.212094709338916
106256,0.245353646581959
106258,0.158072105966799
106261,0.239272377737835
106262,0.428550830206047
106264,0.133451595348531
106271,0.105848821488057
106276,0.074161096360673
106277,0.361016571587536
106286,0.296090362799893
106293,0.133149619641599
106295,0.356093273832359
106296,0.10170534600541
106297,0.32405803383277
106298,0.204106833375881
106311,0.193078526648952
106314,0.159129880817024
106320,0.109431196302501
106334,0.296196033729865
106346,0.236141813604798
106347,0.172858583295689
106349,0.251479280956907
106354,0.332175835602163
106360,0.17083210362722
106373,0.246949725369801
106377,0.177334331417484
106386,0.442093883747114
106387,0.291533805195813
106391,0.148991946353569
106401,0.662967860683978
106411,0.295046035733217
106413,0.499242305196097
106426,0.377979727196582
106427,0.316514202262013
106428,0.314998741433808
106434,0.237464913380624
106438,0.109317158434932
106440,0.173201900184342
106441,0.1326326054656
106452,0.35206515930652
106453,0.360393049633527
106454,0.223979609694907
106457,0.342342672828671
106484,0.126490427241708
106488,0.235664133719242
106491,0.370273393318722
106514,0.30220376154517
106527,0.231052692730284
106528,0.227136742293666
106529,0.170815763296428
106534,0.414550099957566
106550,0.384282385100627
106577,0.21604170458246
106585,0.341355156263084
106590,0.076518816710051
106607,0.233017422557587
106610,0.195657289907503
106611,0.117297384536015
106612,0.24399576908955
106624,0.23932029535688
106631,0.077066483875366
106647,0.399803948784388
106660,0.473483228261193
106674,0.104653906226909
106687,0.114404386397711
106712,0.244419182132606
106713,0.203393781619218
106717,0.195201820845341
106720,0.247086311757714
106721,0.35713632145169
106724,0.218727549004489
106735,0.32990019033869
106739,0.271768890283044
106740,0.188812898539339
106754,0.269461611111247
106760,0.433608101884077
106761,0.207913583017639
106784,0.402688333405316
106787,0.320413287656716
106797,0.122374757776751
106798,0.244720007615715
106802,0.271638755223239
106803,0.18103235437358
106804,0.444284543789
106805,0.194533824338296
106810,0.284764070169637
106812,0.335314639458727
106813,0.25854165258984
106817,0.362532438354961
106822,0.250995732792735
106823,0.192172671789627
106827,0.154220013160674
106841,0.206463473766979
106851,0.378918938627278
106852,0.240905442955772
106853,0.390567298821588
106854,0.64944972138993
106861,0.208455354898499
106873,0.157176674042894
106877,0.194817991415104
106878,0.062838827123166
106881,0.253813932702089
106900,0.102868474981069
106906,0.152547533466707
106907,0.305515089048272
106914,0.394584070900328
106916,0.269894570117423
106924,0.09400149281829
106931,0.128588527119029
106936,0.255865986689523
106937,0.248389323915656
106938,0.156349915271031
106939,0.176240668445783
106943,0.130724684764815
106944,0.332874723646213
106967,0.244190195584405
106980,0.107295876089374
106986,0.269449512128489
106987,0.128446705697783
106990,0.109730540748059
107013,0.103452258504759
107023,0.191528368589768
107033,0.191212189484276
107037,0.274524851490796
107048,0.143433091924789
107071,0.186741311153856
107081,0.13655828640514
107113,0.247329142837488
107130,0.181312480604956
107131,0.165849682332899
107145,0.396101351574589
107156,0.359244047025594
107219,0.408907325859529
107222,0.263604960851971
107223,0.40042123313893
107232,0.485636284355438
107245,0.192941609503643
107246,0.169158298520221
107247,0.253997112527636
107256,0.104772165172187
107259,0.177996511760412
107260,0.072481165975751
107279,0.414988208992023
107280,0.192856213031234
107281,0.111877188011762
107285,0.205136470230929
107329,0.129110657856317
107337,0.297867073507675
107349,0.23666322994477
107350,0.11449961819995
107351,0.141129782664141
107359,0.577756620827076
107391,0.31545668743696
107394,0.206593698432164
107395,0.173858170075608
107406,0.262295319951714
107416,0.363703456078155
107417,0.092436500231144
107418,0.216226417093882
107419,0.213611323181232
107444,0.143292785346999
107445,0.201683763587836
107446,0.300969970610754
107460,0.415231423485772
107470,0.259334908345104
107475,0.185151878729861
107520,0.118186036305057
107526,0.445555378972657
107527,0.17350314753672
107530,0.119498262640144
107532,0.152449014375249
107534,0.229839891342553
107535,0.179057796792745
107554,0.566025460087676
107556,0.097213489807125
107559,0.298873807402603
107561,0.12454753133114
107564,0.372129501424753
107566,0.113330280168493
107571,0.218243955315128
107590,0.430593928494237
107602,0.404033255634495
107625,0.190223453522277
107626,0.550222832058178
107635,0.095678446281509
107636,0.300679201409717
107645,0.198209944986409
107652,0.383236523360186
107655,0.184912988559714
107668,0.232828939244188
107670,0.199283426139738
107677,0.070738901078489
107680,0.414305004747412
107683,0.504791294134299
107684,0.06997228190242
107691,0.207773865724379
107692,0.224620207964235
107703,0.228842733765885
107709,0.13091428132204
107710,0.195755436963106
107721,0.474725228040059
107725,0.374910603693167
107727,0.235376854700574
107739,0.07457401377581
107740,0.206518676069196
107741,0.128061161092072
107747,0.222508995365348
107765,0.520580450229975
107768,0.109144806447196
107775,0.433209016421323
107782,0.430237820808088
107790,0.117363904559626
107801,0.06955796226673
107807,0.119336291502761
107811,0.159309699613102
107817,0.313732147284711
107826,0.179040912066258
107838,0.35477111916976
107839,0.154962347501859
107843,0.302871113687381
107847,0.22167782079278
107849,0.397423001459195
107850,0.301882013971634
107867,0.291979926070832
107871,0.303133254364906
107908,0.150794616975143
107913,0.295499861366031
107927,0.10920777024352
107931,0.162326101255181
107955,0.179845855073616
107962,0.442116148618363
107977,0.207030471103733
107978,0.177581348117427
107993,0.159553600122425
108010,0.247333703605065
108016,0.155452787595381
108018,0.424749023210354
108027,0.287377815988419
108045,0.425955067078397
108069,0.614890111576082
108082,0.145264820925286
108089,0.263867565001853
108092,0.176528152011931
108106,0.083589387346646
108112,0.311260158206886
108120,0.227699092017055
108122,0.511801943664418
108135,0.155725624076804
108170,0.103349702362283
108171,0.261340935553369
108177,0.11390236910781
108180,0.388337391305792
108183,0.228352117107996
108184,0.146602144159998
108185,0.217460482433485
108192,0.260958231903596
108195,0.376035216199469
108196,0.2921165149646
108218,0.10438271569242
108219,0.442562907646435
108243,0.28448658281593
108249,0.104860959290565
108251,0.187323205887039
108274,0.203026303951711
108280,0.669088230317244
108289,0.229899792533295
108292,0.212070535460284
108295,0.184169564280923
108327,0.13240955581237
108332,0.164062916496044
108346,0.270643965480612
108349,0.391909264080644
108353,0.185143496715365
108362,0.158493628363148
108363,0.135073699346604
108377,0.598954312833476
108378,0.241538117495261
108381,0.159134082367828
108383,0.401905343968217
108390,0.303100918555127
108407,0.114089621711192
108408,0.105477120984812
108411,0.244101216189666
108412,0.173364264046257
108419,0.234165954210787
108436,0.403345327602716
108437,0.41376060637017
108438,0.241175707299508
108441,0.233193959245054
108448,0.130609812341031
108449,0.305736098273533
108466,0.203516925157013
108467,0.249696281856624
108473,0.148898177560419
108474,0.295080244025004
108476,0.184109496894278
108479,0.146221515036783
108486,0.108015963691769
108493,0.139666916075726
108501,0.163575322311777
108506,0.513623048250208
108510,0.240174397469507
108511,0.192114386068082
108514,0.314989091917534
108517,0.153843582156658
108519,0.406321425622086
108522,0.094015479468713
108548,0.363859667447126
108554,0.247097977195972
108555,0.312557422983409
108559,0.190716157535267
108562,0.188286241447845
108571,0.260763459272425
108572,0.23699876094009
108579,0.206381161289557
108583,0.139755148597267
108584,0.079003299868607
108592,0.134192831854562
108602,0.142130937282587
108609,0.12087904531427
108613,0.400676447088967
108616,0.457097209552572
108618,0.290342627814582
108620,0.083320157433523
108643,0.100166281271984
108649,0.136848728693925
108654,0.268243373488705
108655,0.112893748208626
108656,0.188093692634376
108667,0.290690636357811
108668,0.453533346574261
108682,0.316937021334177
108690,0.339137822030038
108691,0.352959592209375
108692,0.216448509197626
108695,0.2026245343538
108699,0.206576556310444
108710,0.437556344609524
108718,0.396812897815728
108739,0.29236098183568
108740,0.071686436690448
108741,0.102839336266262
108742,0.187924837795435
108763,0.127111310185934
108767,0.381628555058717
108769,0.322517544753373
108779,0.538050921735566
108788,0.186850536721219
108801,0.167882860708279
108802,0.258236153733064
108810,0.277993268778771
108811,0.06239076812567
108813,0.148328971760898
108814,0.360802724562299
108825,0.110512704397146
108826,0.227133607796637
108830,0.300303448183821
108834,0.187361278115175
108852,0.152223339521608
108887,0.367226756264869
108901,0.278597651184003
108908,0.087631930226987
108910,0.247280760256616
108920,0.234403163502619
108922,0.124356356849642
108929,0.524998377329641
108930,0.129090591682376
108937,0.309068486081064
